State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,63,22,61,Parts per million,0.022083,0.049,11,42,Parts per billion,0.078261,0.2,7,0,Parts per million,0.891667,1.4,1,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,63,22,61,Parts per million,0.022083,0.049,11,42,Parts per billion,0.042857,0.1,8,,Parts per million,0.9125,3.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,63,22,61,Parts per million,0.022083,0.049,11,42,Parts per billion,0.042857,0.1,8,,Parts per million,0.891667,1.4,1,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,58,10,55,Parts per million,0.023167,0.051,12,43,Parts per billion,0.086957,0.4,22,0,Parts per million,0.7875,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,58,10,55,Parts per million,0.023167,0.051,12,43,Parts per billion,0.086957,0.4,22,0,Parts per million,0.991667,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,58,10,55,Parts per million,0.023167,0.051,12,43,Parts per billion,0.071429,0.3,23,,Parts per million,0.7875,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,58,10,55,Parts per million,0.023167,0.051,12,43,Parts per billion,0.071429,0.3,23,,Parts per million,0.991667,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,58,20,55,Parts per million,0.025625,0.05,11,42,Parts per billion,0.304348,0.9,21,0,Parts per million,0.7375,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,58,20,55,Parts per million,0.025625,0.05,11,42,Parts per billion,0.304348,0.9,21,0,Parts per million,0.695833,1.1,8,13
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,58,20,55,Parts per million,0.025625,0.05,11,42,Parts per billion,0.285714,0.6,2,,Parts per million,0.7375,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,58,20,55,Parts per million,0.025625,0.05,11,42,Parts per billion,0.285714,0.6,2,,Parts per million,0.695833,1.1,8,13
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,66,20,64,Parts per million,0.031417,0.059,10,50,Parts per billion,0.321739,0.9,20,0,Parts per million,0.708333,3.1,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,66,20,64,Parts per million,0.031417,0.059,10,50,Parts per billion,0.321739,0.9,20,0,Parts per million,0.5375,1.5,23,17
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,66,20,64,Parts per million,0.031417,0.059,10,50,Parts per billion,0.314286,0.5,8,,Parts per million,0.708333,3.1,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,66,20,64,Parts per million,0.031417,0.059,10,50,Parts per billion,0.314286,0.5,8,,Parts per million,0.5375,1.5,23,17
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/20/2000,Parts per billion,22.416667,53,7,50,Parts per million,0.031292,0.044,9,37,Parts per billion,0.273913,1.4,0,1,Parts per million,0.55,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/20/2000,Parts per billion,22.416667,53,7,50,Parts per million,0.031292,0.044,9,37,Parts per billion,0.273913,1.4,0,1,Parts per million,0.820833,1.7,0,19
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/20/2000,Parts per billion,22.416667,53,7,50,Parts per million,0.031292,0.044,9,37,Parts per billion,0.271429,0.8,2,,Parts per million,0.55,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/20/2000,Parts per billion,22.416667,53,7,50,Parts per million,0.031292,0.044,9,37,Parts per billion,0.271429,0.8,2,,Parts per million,0.820833,1.7,0,19
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/21/2000,Parts per billion,24.434783,50,20,47,Parts per million,0.024417,0.041,10,35,Parts per billion,0.23913,0.7,7,0,Parts per million,0.43913,1,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/21/2000,Parts per billion,24.434783,50,20,47,Parts per million,0.024417,0.041,10,35,Parts per billion,0.23913,0.7,7,0,Parts per million,0.379167,0.6,21,7
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/21/2000,Parts per billion,24.434783,50,20,47,Parts per million,0.024417,0.041,10,35,Parts per billion,0.242857,0.5,8,,Parts per million,0.43913,1,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/21/2000,Parts per billion,24.434783,50,20,47,Parts per million,0.024417,0.041,10,35,Parts per billion,0.242857,0.5,8,,Parts per million,0.379167,0.6,21,7
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/22/2000,Parts per billion,33.291667,59,22,56,Parts per million,0.022,0.045,11,38,Parts per billion,0.347619,0.9,5,0,Parts per million,0.679167,1.9,6,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/22/2000,Parts per billion,33.291667,59,22,56,Parts per million,0.022,0.045,11,38,Parts per billion,0.347619,0.9,5,0,Parts per million,0.641667,1,10,11
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/22/2000,Parts per billion,33.291667,59,22,56,Parts per million,0.022,0.045,11,38,Parts per billion,0.36,0.7,5,,Parts per million,0.679167,1.9,6,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/22/2000,Parts per billion,33.291667,59,22,56,Parts per million,0.022,0.045,11,38,Parts per billion,0.36,0.7,5,,Parts per million,0.641667,1,10,11
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/23/2000,Parts per billion,38.541667,65,20,63,Parts per million,0.021042,0.048,11,41,Parts per billion,0.2,0.8,0,0,Parts per million,0.995833,2.5,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/23/2000,Parts per billion,38.541667,65,20,63,Parts per million,0.021042,0.048,11,41,Parts per billion,0.2,0.8,0,0,Parts per million,0.870833,1.4,23,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/23/2000,Parts per billion,38.541667,65,20,63,Parts per million,0.021042,0.048,11,41,Parts per billion,0.171429,0.4,2,,Parts per million,0.995833,2.5,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/23/2000,Parts per billion,38.541667,65,20,63,Parts per million,0.021042,0.048,11,41,Parts per billion,0.171429,0.4,2,,Parts per million,0.870833,1.4,23,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/24/2000,Parts per billion,47.791667,74,21,72,Parts per million,0.020125,0.048,11,41,Parts per billion,0.265217,1.1,22,1,Parts per million,1.2375,2.5,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/24/2000,Parts per billion,47.791667,74,21,72,Parts per million,0.020125,0.048,11,41,Parts per billion,0.265217,1.1,22,1,Parts per million,1.245833,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/24/2000,Parts per billion,47.791667,74,21,72,Parts per million,0.020125,0.048,11,41,Parts per billion,0.257143,0.6,23,,Parts per million,1.2375,2.5,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/24/2000,Parts per billion,47.791667,74,21,72,Parts per million,0.020125,0.048,11,41,Parts per billion,0.257143,0.6,23,,Parts per million,1.245833,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/25/2000,Parts per billion,40,74,20,72,Parts per million,0.028667,0.065,11,67,Parts per billion,0.234783,0.9,1,0,Parts per million,1.304167,4.1,1,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/25/2000,Parts per billion,40,74,20,72,Parts per million,0.028667,0.065,11,67,Parts per billion,0.234783,0.9,1,0,Parts per million,1.275,2.7,3,31
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/25/2000,Parts per billion,40,74,20,72,Parts per million,0.028667,0.065,11,67,Parts per billion,0.228571,0.5,8,,Parts per million,1.304167,4.1,1,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/25/2000,Parts per billion,40,74,20,72,Parts per million,0.028667,0.065,11,67,Parts per billion,0.228571,0.5,8,,Parts per million,1.275,2.7,3,31
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/26/2000,Parts per billion,33.166667,67,0,65,Parts per million,0.029875,0.062,10,58,Parts per billion,0.104348,0.4,5,0,Parts per million,1.3625,4.5,3,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/26/2000,Parts per billion,33.166667,67,0,65,Parts per million,0.029875,0.062,10,58,Parts per billion,0.104348,0.4,5,0,Parts per million,1.395833,3,4,34
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/26/2000,Parts per billion,33.166667,67,0,65,Parts per million,0.029875,0.062,10,58,Parts per billion,0.057143,0.2,5,,Parts per million,1.3625,4.5,3,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/26/2000,Parts per billion,33.166667,67,0,65,Parts per million,0.029875,0.062,10,58,Parts per billion,0.057143,0.2,5,,Parts per million,1.395833,3,4,34
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/27/2000,Parts per billion,31.478261,51,0,48,Parts per million,0.026167,0.043,11,36,Parts per billion,0.186957,0.8,23,0,Parts per million,0.830435,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/27/2000,Parts per billion,31.478261,51,0,48,Parts per million,0.026167,0.043,11,36,Parts per billion,0.186957,0.8,23,0,Parts per million,1.058333,1.9,2,22
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/27/2000,Parts per billion,31.478261,51,0,48,Parts per million,0.026167,0.043,11,36,Parts per billion,0.185714,0.5,23,,Parts per million,0.830435,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/27/2000,Parts per billion,31.478261,51,0,48,Parts per million,0.026167,0.043,11,36,Parts per billion,0.185714,0.5,23,,Parts per million,1.058333,1.9,2,22
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/28/2000,Parts per billion,25.428571,45,22,42,Parts per million,0.018958,0.036,11,31,Parts per billion,0.226087,0.8,21,0,Parts per million,0.554545,0.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/28/2000,Parts per billion,25.428571,45,22,42,Parts per million,0.018958,0.036,11,31,Parts per billion,0.226087,0.8,21,0,Parts per million,0.508333,0.7,12,8
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/28/2000,Parts per billion,25.428571,45,22,42,Parts per million,0.018958,0.036,11,31,Parts per billion,0.228571,0.5,2,,Parts per million,0.554545,0.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/28/2000,Parts per billion,25.428571,45,22,42,Parts per million,0.018958,0.036,11,31,Parts per billion,0.228571,0.5,2,,Parts per million,0.508333,0.7,12,8
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/29/2000,Parts per billion,29.541667,69,22,67,Parts per million,0.024542,0.057,11,48,Parts per billion,0.333333,1.2,23,1,Parts per million,0.825,3.2,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/29/2000,Parts per billion,29.541667,69,22,67,Parts per million,0.024542,0.057,11,48,Parts per billion,0.333333,1.2,23,1,Parts per million,0.633333,1.4,23,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/29/2000,Parts per billion,29.541667,69,22,67,Parts per million,0.024542,0.057,11,48,Parts per billion,0.3,0.6,2,,Parts per million,0.825,3.2,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/29/2000,Parts per billion,29.541667,69,22,67,Parts per million,0.024542,0.057,11,48,Parts per billion,0.3,0.6,2,,Parts per million,0.633333,1.4,23,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/30/2000,Parts per billion,31.458333,58,0,55,Parts per million,0.025125,0.046,11,39,Parts per billion,0.234783,0.8,0,0,Parts per million,0.7,1.9,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/30/2000,Parts per billion,31.458333,58,0,55,Parts per million,0.025125,0.046,11,39,Parts per billion,0.234783,0.8,0,0,Parts per million,0.916667,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/30/2000,Parts per billion,31.458333,58,0,55,Parts per million,0.025125,0.046,11,39,Parts per billion,0.214286,0.6,2,,Parts per million,0.7,1.9,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/30/2000,Parts per billion,31.458333,58,0,55,Parts per million,0.025125,0.046,11,39,Parts per billion,0.214286,0.6,2,,Parts per million,0.916667,1.8,2,20
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/31/2000,Parts per billion,28.458333,53,22,50,Parts per million,0.021,0.039,10,33,Parts per billion,0.146667,0.6,7,0,Parts per million,0.575,1.1,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/31/2000,Parts per billion,28.458333,53,22,50,Parts per million,0.021,0.039,10,33,Parts per billion,0.146667,0.6,7,0,Parts per million,0.545833,0.7,22,8
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/31/2000,Parts per billion,28.458333,53,22,50,Parts per million,0.021,0.039,10,33,Parts per billion,0.175,0.4,8,,Parts per million,0.575,1.1,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,3/31/2000,Parts per billion,28.458333,53,22,50,Parts per million,0.021,0.039,10,33,Parts per billion,0.175,0.4,8,,Parts per million,0.545833,0.7,22,8
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/1/2000,Parts per billion,26.833333,50,0,47,Parts per million,0.027792,0.051,9,43,Parts per billion,1.076923,4,7,6,Parts per million,0.725,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/1/2000,Parts per billion,26.833333,50,0,47,Parts per million,0.027792,0.051,9,43,Parts per billion,1.076923,4,7,6,Parts per million,0.779167,1.4,7,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/1/2000,Parts per billion,26.833333,50,0,47,Parts per million,0.027792,0.051,9,43,Parts per billion,1.05,2.6,8,,Parts per million,0.725,2,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/1/2000,Parts per billion,26.833333,50,0,47,Parts per million,0.027792,0.051,9,43,Parts per billion,1.05,2.6,8,,Parts per million,0.779167,1.4,7,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/2/2000,Parts per billion,29.041667,63,21,61,Parts per million,0.029875,0.058,11,49,Parts per billion,1.823529,5,2,7,Parts per million,0.9125,2.2,3,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/2/2000,Parts per billion,29.041667,63,21,61,Parts per million,0.029875,0.058,11,49,Parts per billion,1.823529,5,2,7,Parts per million,0.783333,1.4,6,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/2/2000,Parts per billion,29.041667,63,21,61,Parts per million,0.029875,0.058,11,49,Parts per billion,1.92,3.3,5,,Parts per million,0.9125,2.2,3,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/2/2000,Parts per billion,29.041667,63,21,61,Parts per million,0.029875,0.058,11,49,Parts per billion,1.92,3.3,5,,Parts per million,0.783333,1.4,6,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/3/2000,Parts per billion,34.333333,66,21,64,Parts per million,0.023958,0.05,11,42,Parts per billion,1.55,10,22,14,Parts per million,0.9125,3.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/3/2000,Parts per billion,34.333333,66,21,64,Parts per million,0.023958,0.05,11,42,Parts per billion,1.55,10,22,14,Parts per million,0.833333,1.5,23,17
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/3/2000,Parts per billion,34.333333,66,21,64,Parts per million,0.023958,0.05,11,42,Parts per billion,2.04,6.6,23,,Parts per million,0.9125,3.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/3/2000,Parts per billion,34.333333,66,21,64,Parts per million,0.023958,0.05,11,42,Parts per billion,2.04,6.6,23,,Parts per million,0.833333,1.5,23,17
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/4/2000,Parts per billion,37,75,20,73,Parts per million,0.024458,0.054,10,46,Parts per billion,2.0625,6,20,9,Parts per million,0.991667,2.5,6,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/4/2000,Parts per billion,37,75,20,73,Parts per million,0.024458,0.054,10,46,Parts per billion,2.0625,6,20,9,Parts per million,1.041667,1.7,1,19
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/4/2000,Parts per billion,37,75,20,73,Parts per million,0.024458,0.054,10,46,Parts per billion,2.18,4,23,,Parts per million,0.991667,2.5,6,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/4/2000,Parts per billion,37,75,20,73,Parts per million,0.024458,0.054,10,46,Parts per billion,2.18,4,23,,Parts per million,1.041667,1.7,1,19
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/5/2000,Parts per billion,39.5,68,0,66,Parts per million,0.01025,0.029,14,25,Parts per billion,1.761905,6,2,9,Parts per million,1.336364,2.4,2,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/5/2000,Parts per billion,39.5,68,0,66,Parts per million,0.01025,0.029,14,25,Parts per billion,1.761905,6,2,9,Parts per million,1.523077,2,2,23
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/5/2000,Parts per billion,39.5,68,0,66,Parts per million,0.01025,0.029,14,25,Parts per billion,2.033333,5.3,2,,Parts per million,1.336364,2.4,2,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/5/2000,Parts per billion,39.5,68,0,66,Parts per million,0.01025,0.029,14,25,Parts per billion,2.033333,5.3,2,,Parts per million,1.523077,2,2,23
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/6/2000,Parts per billion,32.791667,52,0,49,Parts per million,0.019958,0.048,11,41,Parts per billion,2.210526,14,22,20,Parts per million,1.75,3.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/6/2000,Parts per billion,32.791667,52,0,49,Parts per million,0.019958,0.048,11,41,Parts per billion,2.3,10,23,,Parts per million,1.75,3.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/7/2000,Parts per billion,33.461538,50,0,47,Parts per million,0.022,0.051,11,43,Parts per billion,2.916667,11,21,16,Parts per million,2.7,3.9,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/7/2000,Parts per billion,33.461538,50,0,47,Parts per million,0.022,0.051,11,43,Parts per billion,2.8875,9.3,23,,Parts per million,2.7,3.9,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/11/2000,Parts per billion,33.928571,69,21,67,Parts per million,0.023708,0.053,11,45,Parts per billion,2.416667,9,5,13,Parts per million,1.0125,3.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/11/2000,Parts per billion,33.928571,69,21,67,Parts per million,0.023708,0.053,11,45,Parts per billion,2.416667,9,5,13,Parts per million,0.754167,1.6,23,18
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/11/2000,Parts per billion,33.928571,69,21,67,Parts per million,0.023708,0.053,11,45,Parts per billion,2.4,7.3,23,,Parts per million,1.0125,3.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/11/2000,Parts per billion,33.928571,69,21,67,Parts per million,0.023708,0.053,11,45,Parts per billion,2.4,7.3,23,,Parts per million,0.754167,1.6,23,18
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/12/2000,Parts per billion,44.238095,78,22,77,Parts per million,0.018238,0.046,10,39,Parts per billion,3.136364,11,22,16,Parts per million,1.513636,4.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/12/2000,Parts per billion,44.238095,78,22,77,Parts per million,0.018238,0.046,10,39,Parts per billion,3.136364,11,22,16,Parts per million,1.404167,2.1,4,24
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/12/2000,Parts per billion,44.238095,78,22,77,Parts per million,0.018238,0.046,10,39,Parts per billion,3.75,8.3,23,,Parts per million,1.513636,4.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,4/12/2000,Parts per billion,44.238095,78,22,77,Parts per million,0.018238,0.046,10,39,Parts per billion,3.75,8.3,23,,Parts per million,1.404167,2.1,4,24
